epsilon,rep,AK,AL,AR,AZ,CA,CO,CT,DE,FL,GA,HI,IA,ID,IL,IN,KS,KY,LA,MA,MD,ME,MI,MN,MO,MS,MT,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OK,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV,WY
0.01,30,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,31,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,32,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,33,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,34,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,35,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,36,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,37,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,38,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,39,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,40,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,41,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,42,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,43,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,44,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,45,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,46,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,47,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,48,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,49,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,50,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,51,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,52,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,53,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,54,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,55,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,56,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,57,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,58,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,59,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,60,X,0,0,X,X,X,-1,1,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,61,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,62,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,63,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
0.01,64,X,0,0,X,X,X,0,0,0,0,X,X,X,0,0,X,0,0,0,0,0,0,X,0,0,X,0,X,X,0,0,X,X,0,0,X,X,0,0,0,X,0,X,X,0,0,X,0,0,X
